ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
823	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
824	52	2	0	0.000000	1.038462	1.038462	0.000000	0.000000	0	0	0
825	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
826	38	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
827	60	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
828	1	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
829	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
830	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
831	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
832	2	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
833	15	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
834	12	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
835	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
836	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
837	29	2	1	0.000000	1.275862	1.275862	0.000000	0.000000	0	0	0
838	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
839	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
840	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
841	31	1	1	0.000000	1.193548	1.193548	0.000000	0.000000	0	0	0
842	6	1	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
843	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
844	103	1	2	0.000000	11.834951	11.776699	0.000000	0.000000	0	0	0
845	41	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
846	2	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
847	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
848	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
849	42	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
850	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
851	73	1	0	0.000000	1.013699	1.013699	0.000000	0.000000	0	0	0
852	8	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
853	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
854	18	1	2	0.000000	1.111111	1.111111	0.000000	0.000000	0	0	0
855	11	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
856	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
857	55	1	0	0.000000	1.036364	1.036364	0.000000	0.000000	0	0	0
858	32	1	1	0.000000	23.843750	17.750000	0.000000	0.000000	0	0	0
859	39	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
860	7	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
861	39	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
862	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
863	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
864	39	1	1	0.000000	1.025641	1.025641	0.000000	0.000000	0	0	0
865	1	2	2	0.000000	89.000000	2.000000	0.000000	0.000000	0	0	0
866	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
867	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
868	11	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
869	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
870	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
871	3	2	2	0.000000	17.333333	3.333333	0.000000	0.000000	0	0	0
872	3	1	1	0.000000	16.666667	1.000000	0.000000	0.000000	0	0	0
873	28	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
874	76	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
875	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
876	80	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
877	1	2	1	0.000000	18.000000	2.000000	0.000000	0.000000	0	0	0
878	42	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
879	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
880	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
881	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
882	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
883	19	1	1	0.000000	1.684211	1.684211	0.000000	0.000000	0	0	0
884	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
885	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
886	51	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
887	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
888	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
889	78	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
890	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
891	57	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
892	58	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
893	48	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
894	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
895	56	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
896	3	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
897	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
898	44	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
899	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
900	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
901	6	1	2	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
902	30	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
